"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @nicky_zwan: Uber Eats driver death  part of teen carjacking trend in DC, cops say https://t.co/9TpmeVLPD3 via @nypost",FALSE,0,NA,2021-03-29 03:23:36,FALSE,NA,"1376374456378085383",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","talacko62",4,TRUE,FALSE,NA,NA
"2","RT @CNN: Police said the girls, 13 and 15, assaulted an Uber Eats driver with a Taser while carjacking him, which led to an accident in whi…",FALSE,0,NA,2021-03-29 03:23:35,FALSE,NA,"1376374451881746432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anniebad2",4036,TRUE,FALSE,NA,NA
"3","@mistahx420 @KhaledBeydoun @UberEats @Uber @DoorDash @Grubhub Don’t believe it. Many of us are on only one. It’s ch… https://t.co/fw7Wxlh20O",FALSE,0,"mistahx420",2021-03-29 03:23:35,TRUE,"1376325915333033988","1376374449382039560","83174751","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ashmeer",0,FALSE,FALSE,NA,NA
"4","RT @KhaledBeydoun: Mohammed Anwar,a 65 year old Pakistani Muslim immigrant and Uber Eats Driver, was carjacked and killed by two teens in D…",FALSE,0,NA,2021-03-29 03:23:34,FALSE,NA,"1376374447658074115",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jo__377",1805,TRUE,FALSE,NA,NA
"5","RT @aveceseva: @Uber_Support Got an unexplained ""trip adjustment"" which added $65 to my fare... no explanation, no one responding to my hel…",FALSE,0,NA,2021-03-29 03:23:34,FALSE,NA,"1376374444923482112",NA,"<a href=""https://vchima.com"" rel=""nofollow"">test-shield-bot</a>","ShieldVoC",1,TRUE,FALSE,NA,NA
"6","RT @FlorioGina: I know plenty of people—many of them family members, including my father—who grew up in broken, abusive, neglectful homes.…",FALSE,0,NA,2021-03-29 03:23:31,FALSE,NA,"1376374435977003008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","subjecttochan16",231,TRUE,FALSE,NA,NA
"7","RT @MsJR88: Mohammad Anwar was murdered by a 13 &amp; 15 year old while working for Uber Eats. His life mattered. I won’t post the video becaus…",FALSE,0,NA,2021-03-29 03:23:28,FALSE,NA,"1376374419879157763",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bandlersbanter",2903,TRUE,FALSE,NA,NA
"8","RT @october23rdd: My dad is an Uber driver &amp; every other week he comes home to tell us about bad experience he’s had with customers. Whethe…",FALSE,0,NA,2021-03-29 03:23:27,FALSE,NA,"1376374417832435713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kamrank5",2047,TRUE,FALSE,NA,NA
"9","@october23rdd As a customer We have come accross such incidents where uber drivers threatened us to cancel booking… https://t.co/JM8HpFQ6OK",FALSE,0,"october23rdd",2021-03-29 03:23:26,TRUE,"1376140737738330113","1376374412216180739","1020343236555157504","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aj47913773",0,FALSE,FALSE,NA,NA
"10","RT @unscriptedmike: Two teenage black girls killed a Pakistani Uber Eats driver in DC. But at least the Capitol is well protected from noth…",FALSE,0,NA,2021-03-29 03:23:25,FALSE,NA,"1376374408680443909",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Big_T_in_the_OC",3759,TRUE,FALSE,NA,NA
