"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Even tho I passed my driving test my instructor gave me a ten minute talk about working on improving and how many s… https://t.co/YWeijpfjhI",FALSE,0,NA,2021-03-26 21:14:16,TRUE,NA,"1375556733033013249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jessle_w",0,FALSE,FALSE,NA,NA
"2","RT @awiip: this uber rn has me fearing for my life 
thoughts and prayers please",FALSE,0,NA,2021-03-26 21:14:08,FALSE,NA,"1375556699436765185",NA,"<a href=""https://simoneandmax.com/#/thinkpraybot"" rel=""nofollow"">thinkpraybot</a>","thinkpraybot",1,TRUE,FALSE,NA,NA
"3","@GeeSaysthat @PatTheBerner I've encouraged people to replace the Uber app with their city's transit app.",FALSE,0,"GeeSaysthat",2021-03-26 21:14:04,FALSE,"1375556253473202177","1375556684211499008","117423124","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BikeSlutty",0,FALSE,FALSE,NA,NA
"4","@deconstructized @tmcw Seems like it’s the marketing of H3 or perhaps other biases against Uber that folks are reacting to.",FALSE,0,"wgeary",2021-03-26 21:14:03,FALSE,"1375555943665168387","1375556676774985735","31334384","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wgeary",0,FALSE,FALSE,NA,NA
"5","If Uber eats really expect me to believe that this mf delivered somebody food over 4 thousand times they on crack",FALSE,0,NA,2021-03-26 21:14:00,FALSE,NA,"1375556664703746051",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","212gray",0,FALSE,FALSE,NA,NA
"6","RT @Bloqport: “Remember, every mayor and every taxi cab commissioner tried to stop Uber. But 50 million Americans wanted it and now we have…",FALSE,0,NA,2021-03-26 21:13:42,FALSE,NA,"1375556590443622403",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","CryptoGucci",233,TRUE,FALSE,NA,NA
"7","@Uber_Support Will do",FALSE,0,"Uber_Support",2021-03-26 21:13:39,FALSE,"1375544347526115337","1375556578523426817","2815754953","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","N01TheGhost",0,FALSE,FALSE,NA,NA
"8","RT @Scott_C_Young: I walked six miles today because 
🖕🏿 @Uber and their masks
🖕🏿 @lyft and their masks

Exercise and sunshine is better for…",FALSE,0,NA,2021-03-26 21:13:37,FALSE,NA,"1375556569895743490",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Bianca09051997",7,TRUE,FALSE,NA,NA
"9","RT @floridagirlkaty: @therecount Dude- Uber, Amazon, GrubHub... drivers barely scrape by as it is. This is a terrible idea.",FALSE,0,NA,2021-03-26 21:13:34,FALSE,NA,"1375556555953877002",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The_Lady_Red",5,TRUE,FALSE,NA,NA
"10","RT @FikileMabilisa: Hi @Uber_RSA,

Confused bit. A driver and I had to cancel a trip and he told me the cancellation fee would be less than…",FALSE,0,NA,2021-03-26 21:13:32,FALSE,NA,"1375556550576705538",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Siphu",2,TRUE,FALSE,NA,NA
"11","Hungry? Get £15 off your first Uber Eats order of £15. Use code: eats-uspt76 😘🍺",FALSE,0,NA,2021-03-26 21:13:31,FALSE,NA,"1375556546592174085",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AmyRan15",0,FALSE,FALSE,NA,NA
"12","this uber rn has me fearing for my life 
thoughts and prayers please",FALSE,0,NA,2021-03-26 21:13:23,FALSE,NA,"1375556510927978498",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","awiip",1,FALSE,FALSE,NA,NA
"13","RT @challxn: Me laughing at every joke this Uber driver makes so he don’t kill me https://t.co/fXDPycVlUx",FALSE,0,NA,2021-03-26 21:13:23,FALSE,NA,"1375556509011116035",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KiannnaaaaAaaa",96,TRUE,FALSE,NA,NA
"14","RT @eggplAnthony: 15mins ago I confirmed a $40-$47 ride at LAX. @Uber⁩ has sent me 30+ notifications asking me to confirm a new price gouge…",FALSE,0,NA,2021-03-26 21:13:18,FALSE,NA,"1375556488371011587",NA,"<a href=""https://vchima.com"" rel=""nofollow"">test-shield-bot</a>","ShieldVoC",1,TRUE,FALSE,NA,NA
"15","Friday evening, that moment I could seat and order something from @UberEats. But given the fact that their delivery… https://t.co/4eJq4fhztR",FALSE,0,NA,2021-03-26 21:13:17,TRUE,NA,"1375556486869442560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jp_carreira",0,FALSE,FALSE,NA,NA
"16","@BBCNews Hungry? Get £15 off your first Uber Eats order of £15. Use code: eats-uspt76 😘🍰",FALSE,0,"BBCNews",2021-03-26 21:13:12,FALSE,"1375552899212804100","1375556466971717639","612473","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AmyRan15",0,FALSE,FALSE,NA,NA
"17","RT @Holbornlolz: Time for some tax and benefits audits in Batley.

That'll keep the minicab firms and the Uber drivers busy.",FALSE,0,NA,2021-03-26 21:13:09,FALSE,NA,"1375556451524034562",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dano39398834",182,TRUE,FALSE,NA,NA
"18","@ru_hi_rn We're here to help. Please send us a DM with the phone number associated with your Uber account and more… https://t.co/7rmFszNUv1",FALSE,0,"ru_hi_rn",2021-03-26 21:13:06,TRUE,"1375552226358353927","1375556439662530561","559552438","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Uber_Support",0,FALSE,FALSE,NA,NA
"19","RT @HC_Finance: Uber, integrated through an API, will become the default application for the select pharmacies. #InnovatePharma #PatientEng…",FALSE,0,NA,2021-03-26 21:13:04,FALSE,NA,"1375556432985120772",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","SupplyChainSN",1,TRUE,FALSE,NA,NA
