"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @GadSaad: Where Are the Protests for Uber Eats Driver Mohammad Anwar? (THE SAAD TRUTH_1226): https://t.co/yBvAZUtnfM via @YouTube",FALSE,0,NA,2021-03-31 06:17:58,FALSE,NA,"1377143111604838409",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Richh88533315",113,TRUE,FALSE,NA,NA
"2","@JadaGuthrie1111 Im@uber excited! Yay and it’s my birthday Szn",FALSE,0,"JadaGuthrie1111",2021-03-31 06:17:52,FALSE,"1376903428476129282","1377143084849405957","2394901502","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RoseAfua",0,FALSE,FALSE,NA,NA
"3","RT @Anambravirgin: That feeling when you enter Lagos yellow Uber and your cologne fills the whole bus😍😊",FALSE,0,NA,2021-03-31 06:17:51,FALSE,NA,"1377143083561672708",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dsage_BigHeart",6,TRUE,FALSE,NA,NA
"4","RT @TflTruth: And londoners who don't like @ShaunBaileyUK still want to vote for khan? HONESTLY? COME ON.. https://t.co/XoOTAujU07",FALSE,0,NA,2021-03-31 06:17:46,FALSE,NA,"1377143062527307780",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suemitch2017",4,TRUE,FALSE,NA,NA
"5","@sajad_shirzad I recommend you get help from the best source, I highly recommend @hacker_ethann he's the best, Dm h… https://t.co/g1TEVR1y3B",FALSE,0,"sajad_shirzad",2021-03-31 06:17:39,TRUE,"1377140263198498817","1377143030717710342","1011658519777603584","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alkaazeem",0,FALSE,FALSE,NA,NA
"6","Damn I’m really here listen to ugk drunk and upset someone send me an Uber",FALSE,0,NA,2021-03-31 06:17:33,FALSE,NA,"1377143006248062976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","baabyguacamole",0,FALSE,FALSE,NA,NA
"7","CRIES. WHY IS REAL LIFE SO HECTIC. Stress be transforming my uber sensitive complexion into a hotbed of pimples, zi… https://t.co/fMHvECMlk0",FALSE,0,NA,2021-03-31 06:17:32,TRUE,NA,"1377143001223286784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lohandbeholdd",0,FALSE,FALSE,NA,NA
"8","@Somtap We understand this is not the experience you expect when you order. We're here to help make things right. P… https://t.co/e6NGffzCzp",FALSE,0,"Somtap",2021-03-31 06:17:25,TRUE,"1377138716263641098","1377142973217992707","888809785004625921","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Uber_Support",0,FALSE,FALSE,NA,NA
"9","look what came!!! uber happy🥰 https://t.co/yq9E6s7Q86",FALSE,1,NA,2021-03-31 06:17:20,FALSE,NA,"1377142950421929988",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaejencult",0,FALSE,FALSE,NA,NA
"10","@ettni_ I recommend you get help from the best source, I highly recommend @hacker_ethann he's the best, Dm him to h… https://t.co/JODiLe8nvr",FALSE,0,"ettni_",2021-03-31 06:17:18,TRUE,"1377142033161199624","1377142941756444675","2374281943","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alkaazeem",0,FALSE,FALSE,NA,NA
"11","No, I don't have the detail with me to share with you now. I stopped using @Uber now.  

No need to worry about me.… https://t.co/LI8PjJxNSS",FALSE,0,NA,2021-03-31 06:17:09,TRUE,NA,"1377142905517666314",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","santhoshklm",0,FALSE,FALSE,NA,NA
"12","@Sophiaaisbest I recommend you get help from the best source, I highly recommend @hacker_ethann he's the best, Dm h… https://t.co/AuIGdViXPH",FALSE,0,"Sophiaaisbest",2021-03-31 06:17:01,TRUE,"1377142279891083264","1377142870893764611","1294822607556997121","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alkaazeem",0,FALSE,FALSE,NA,NA
"13","My Uber driver was making convo &amp; asked if I was from denver, which I am, then asked me if I was in high school whe… https://t.co/PBcaGlE8c0",FALSE,0,NA,2021-03-31 06:16:56,TRUE,NA,"1377142850849153031",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eccotheedolphin",0,FALSE,FALSE,NA,NA
"14","Your the responsible for the suicide of cab driver.@ola_supports @Olacabs @Uber_India @Uber_Support @Uber incident… https://t.co/CAx8Li0cjz",FALSE,0,NA,2021-03-31 06:16:54,TRUE,NA,"1377142845019103236",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thilakraj65",0,FALSE,FALSE,NA,NA
"15","RT @Britanniacomms: Isn't this one of the best   ever? c Uber_Pix  https://t.co/nzosU1baif",FALSE,0,NA,2021-03-31 06:16:50,FALSE,NA,"1377142826685763592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NBorregoL",5,TRUE,FALSE,NA,NA
"16","RT @TeamThalaFC: Latest Pic Of Uber Cool THALA AJITH 😇💛

#Valimai | #AjithKumar https://t.co/xAXMrlgZMl",FALSE,0,NA,2021-03-31 06:16:50,FALSE,NA,"1377142825263845377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","05Umapathi",967,TRUE,FALSE,NA,NA
"17","RT @TeamThalaFC: Latest Pic Of Uber Cool THALA AJITH 😇💛

#Valimai | #AjithKumar https://t.co/xAXMrlgZMl",FALSE,0,NA,2021-03-31 06:16:50,FALSE,NA,"1377142825012264964",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RaviPawanism16",967,TRUE,FALSE,NA,NA
"18","RT @JerryDunleavy: Appalling footage of the carjacking near Nationals Park in Washington D.C. on Tuesday that resulted in the death of Paki…",FALSE,0,NA,2021-03-31 06:16:49,FALSE,NA,"1377142821774262274",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kane2021Loc",5859,TRUE,FALSE,NA,NA
"19","RT @disclosetv: NEW - Two teens have been charged with murder in the carjacking death of Uber Eats driver Mohammad Anwar 66, in Washington,…",FALSE,0,NA,2021-03-31 06:16:44,FALSE,NA,"1377142800991461376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RealAmericus",2557,TRUE,FALSE,NA,NA
"20","RT @AsmaMaloumiDYP: yesterday two teens in DC attempted to hijack a pakistani uber driver’s car &amp; crashed it. the video shows his body lyin…",FALSE,0,NA,2021-03-31 06:16:44,FALSE,NA,"1377142799557005316",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BUBYTHEPLUG",4396,TRUE,FALSE,NA,NA
"21","I’ve come to the conclusion that most Uber drivers don’t know how to fucking drive",FALSE,0,NA,2021-03-31 06:16:38,FALSE,NA,"1377142777830547457",NA,"<a href=""https://onloft.com/tweetlogix"" rel=""nofollow"">Tweetlogix</a>","DrkThoughts",0,FALSE,FALSE,NA,NA
"22","@BloggersTribe @ofaglasgowgirl Goal: Have more than just my mom read my blog.

The latest: https://t.co/Ft3QrIzlop #Uber",FALSE,0,"BloggersTribe",2021-03-31 06:16:35,FALSE,"1377138588727476228","1377142762848415752","4237350017","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BrianDHinson1",0,FALSE,FALSE,NA,NA
"23","@ThickDickBottom Get completly naked in a bus or uber car",FALSE,0,"ThickDickBottom",2021-03-31 06:16:33,FALSE,"1377023393820737537","1377142756875796480","793630589085749248","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","soyungranmago",0,FALSE,FALSE,NA,NA
"24","RT @Britanniacomms: Isn't this one of the best   ever? c Uber_Pix  https://t.co/nzosU1baif",FALSE,0,NA,2021-03-31 06:16:32,FALSE,NA,"1377142749380497412",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The_book_girl",5,TRUE,FALSE,NA,NA
"25","RT @TeamThalaFC: Latest Pic Of Uber Cool THALA AJITH 😇💛

#Valimai | #AjithKumar https://t.co/xAXMrlgZMl",FALSE,0,NA,2021-03-31 06:16:20,FALSE,NA,"1377142699397054468",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeepakD29237567",967,TRUE,FALSE,NA,NA
