"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","@Uber_India @UberINSupport Please help.

Account-7980740524
Check Screenshots.
My uber account is showing disabled.… https://t.co/3kl6Eg8FFC",FALSE,0,"Uber_India",2021-03-25 06:21:06,TRUE,NA,"1374969573141716995","1969337858","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","aryansachin5",0,FALSE,FALSE,NA,NA
"2","Travelling by @Uber_Kolkata and the driver refused to switch on the AC saying it's guidelines give by uber that AC… https://t.co/Hi6uxcDtHa",FALSE,0,NA,2021-03-25 06:20:57,TRUE,NA,"1374969534738690051",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pratty_Minoz",0,FALSE,FALSE,NA,NA
"3","@leighjohnston Hi there, happy to help. Please DM us the email address or phone number associated with your account… https://t.co/LVCcd6MwBE",FALSE,0,"leighjohnston",2021-03-25 06:20:40,TRUE,"1374803123206811654","1374969465750831105","2732495460","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Uber_Support",0,FALSE,FALSE,NA,NA
"4","@beweeknd no uber eats kk",FALSE,0,"beweeknd",2021-03-25 06:20:33,FALSE,"1374968932638031884","1374969434234875907","821732291827433472","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dcemive",0,FALSE,FALSE,NA,NA
"5","@Uber_India @UberINSupport Are your servers hacked? Why would you send me a Sept 2019 receipt again today? #Uber https://t.co/o1spnrhhQL",FALSE,0,"Uber_India",2021-03-25 06:20:33,FALSE,NA,"1374969432724762625","1969337858","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tanmay_Br",0,FALSE,FALSE,NA,NA
"6","RT @sonofokere: I went to look for the chat between them. Her senior brother lost his job and was home doing nothing so my wife bought her…",FALSE,0,NA,2021-03-25 06:20:29,FALSE,NA,"1374969419395293184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FatundeOlugbade",70,TRUE,FALSE,NA,NA
"7","RT @urstrulyekshith: Uber cool 😻💙!!
@Puttaparthi_MBF
@Maheshfangirl
@Kerala_MaheshFc @Mahesh_Fan_Girl @UrstrulyMahi97 @Pokiri2497 @MHMahesh…",FALSE,0,NA,2021-03-25 06:20:10,FALSE,NA,"1374969337715466242",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","urstruely_siva",16,TRUE,FALSE,NA,NA
"8","RT @sonofokere: I went to look for the chat between them. Her senior brother lost his job and was home doing nothing so my wife bought her…",FALSE,0,NA,2021-03-25 06:20:00,FALSE,NA,"1374969297982853120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Adtos5",70,TRUE,FALSE,NA,NA
"9","Rip tantalus he would have loved uber eats
@CSMFHT",FALSE,0,NA,2021-03-25 06:19:49,FALSE,NA,"1374969249895215107",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmilodelaMuerte",0,FALSE,FALSE,NA,NA
"10","@Uber_Support Dm you detail please check .",FALSE,0,"Uber_Support",2021-03-25 06:19:41,FALSE,"1374966215387574275","1374969217754165249","2815754953","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","UnkownYash",0,FALSE,FALSE,NA,NA
"11","RT @sleeplessinslt: Uber driver must’ve told her to abort it",FALSE,0,NA,2021-03-25 06:19:40,FALSE,NA,"1374969214063218689",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","keemiemillz",6,TRUE,FALSE,NA,NA
"12","I need me a code for uber or just eat to order breakfast this morning. 🤔🤔",FALSE,0,NA,2021-03-25 06:19:28,FALSE,NA,"1374969161693212673",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shadowskulls19",0,FALSE,FALSE,NA,NA
"13","People can’t even get anything delivered even if they were dumb enough to pay the fees. NO ONE IS ON UBER as a driv… https://t.co/5ZYsyWIYfM",FALSE,0,"ChrisThaBliss",2021-03-25 06:19:09,TRUE,"1374968088647569410","1374969080453730304","106193406","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChrisThaBliss",0,FALSE,FALSE,NA,NA
"14","Dear God what did I do to get such a talkative Uber driver so early in the morning 😭😭😩😩",FALSE,0,NA,2021-03-25 06:19:04,FALSE,NA,"1374969061914861577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ScorpioSting1",0,FALSE,FALSE,NA,NA
"15","RT @spxc_ii: Uber eats driver couldn’t find my house so https://t.co/dxDcJUnJOC",FALSE,0,NA,2021-03-25 06:18:58,FALSE,NA,"1374969037826981889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TArcanian",99203,TRUE,FALSE,NA,NA
"16","@ArvindKejriwal Uber ID PB01B1161 
Mob 7009147354

 NAME -AVTAR SINGH 

MY Uber I'd is Deactivated from past 2 Mont… https://t.co/V61foDcX7W",FALSE,0,"ArvindKejriwal",2021-03-25 06:18:49,TRUE,"1374757208966135808","1374968997377048578","405427035","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AvtarSi52316608",0,FALSE,FALSE,NA,NA
"17","RT @sonofokere: I went to look for the chat between them. Her senior brother lost his job and was home doing nothing so my wife bought her…",FALSE,0,NA,2021-03-25 06:18:42,FALSE,NA,"1374968966716743681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PhillipsAdemol4",70,TRUE,FALSE,NA,NA
"18","RT @sleeplessinslt: Uber driver must’ve told her to abort it",FALSE,0,NA,2021-03-25 06:18:40,FALSE,NA,"1374968961616465921",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","haitiantrapl0rd",6,TRUE,FALSE,NA,NA
"19","@HerLavishHustle Pet friendly ride option is there in Uber I think ... was reading somewhere ..",FALSE,0,"HerLavishHustle",2021-03-25 06:18:39,FALSE,"1374967763349860352","1374968955467538436","952245012330250240","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dilseind",0,FALSE,FALSE,NA,NA
"20","Our uber russian n dope asf!!! 🤪",FALSE,0,NA,2021-03-25 06:18:37,FALSE,NA,"1374968947691298819",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AleQuavo",0,FALSE,FALSE,NA,NA
"21","RT @PointsBet_AU: 🙌 #PointsBetPickMe 🙌

What will be the jumper number of the player who kicks the first goal?
(E.g. 17)

First correct ans…",FALSE,0,NA,2021-03-25 06:18:34,FALSE,NA,"1374968933875245059",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nick_Volk10",13,TRUE,FALSE,NA,NA
"22","RT @sonofokere: I went to look for the chat between them. Her senior brother lost his job and was home doing nothing so my wife bought her…",FALSE,0,NA,2021-03-25 06:18:32,FALSE,NA,"1374968925188919296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KapableKlassic",70,TRUE,FALSE,NA,NA
"23","RT @tailorMARIQUE: We have to help each other survive Accra. Direct that Uber driver if he seems to have difficulties using his map. Don't…",FALSE,0,NA,2021-03-25 06:18:29,FALSE,NA,"1374968912559882241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrMakumator",28,TRUE,FALSE,NA,NA
"24","RT @__mxtthxw: Why are Uber Eats and Postmates acting up right now, I demand answers",FALSE,0,NA,2021-03-25 06:18:19,FALSE,NA,"1374968871917084675",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CGrizzley2303_",1,TRUE,FALSE,NA,NA
"25","@nitin_gadkari Uber ID PB01B1161 
Mob 7009147354

 NAME -AVTAR SINGH 

MY Uber I'd is Deactivated from past 2 Month… https://t.co/2X4PJezXDL",FALSE,0,"nitin_gadkari",2021-03-25 06:18:12,TRUE,"1374902658872401920","1374968843890610178","97217966","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AvtarSi52316608",0,FALSE,FALSE,NA,NA
"26","@kitifyouplease 🥰 Good answer",FALSE,0,"kitifyouplease",2021-03-25 06:18:12,FALSE,"1374968729730187264","1374968841101451265","1336521131927465984","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","uber_secret",0,FALSE,FALSE,NA,NA
"27","RT @JonErlichman: Time it took to reach $1 billion in revenue:

Amazon: 5 years
Google: 5 years
Apple: 6 years
Facebook: 6 years
Uber: 6 ye…",FALSE,0,NA,2021-03-25 06:18:08,FALSE,NA,"1374968824970276866",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SleekArt_",188,TRUE,FALSE,NA,NA
"28","Y'all ever get bored as fuck at 2am and browse random restaurant menus on Uber Eats? Not gonna order anything, just… https://t.co/l4iMiJa60m",FALSE,0,NA,2021-03-25 06:18:05,TRUE,NA,"1374968812597092352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zaxman_",0,FALSE,FALSE,NA,NA
"29","RT @hcltech: The nature of digital acceleration means you can’t do it alone. Enterprises must foster a robust partner ecosystem to overcome…",FALSE,0,NA,2021-03-25 06:18:03,FALSE,NA,"1374968803377864709",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Aecixian",0,TRUE,FALSE,NA,NA
"30","@Champagneriqo1 Ain't this the jawn was giving raw guts to the Uber man 😂",FALSE,0,"Champagneriqo1",2021-03-25 06:17:59,FALSE,"1374966017135370248","1374968789519990785","1323279888099528707","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JetsBenz",0,FALSE,FALSE,NA,NA
"31","@stupidemm We definitely want to get this sorted out. Please send us a DM with the phone number associated with you… https://t.co/mZKd5tJnjJ",FALSE,0,"stupidemm",2021-03-25 06:17:55,TRUE,"1374958006488559620","1374968769743839234","1362346534684135425","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Uber_Support",0,FALSE,FALSE,NA,NA
