"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Are you looking to build an app like Uber?
Here are the Key Steps Involved in Uber-Like App Development Process… https://t.co/cXVRsi1aot",FALSE,0,NA,2021-03-23 06:13:20,TRUE,NA,"1374242841803726849",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pawankumardm",0,FALSE,FALSE,NA,NA
"2","RT @brown4ngel: uber driver heard me singing along and changed the station...",FALSE,0,NA,2021-03-23 06:13:14,FALSE,NA,"1374242818995187714",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","2KrystalClear",26603,TRUE,FALSE,NA,NA
"3","@mtgreenee Democrats aren't raising your taxes!!! The tax cut *rump put through, giving mostly to the wealthy, had… https://t.co/XwV5xUvBI1",FALSE,0,"mtgreenee",2021-03-23 06:13:07,TRUE,"1373666893622562817","1374242787428814849","826065164504006657","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaySurvive4mor",0,FALSE,FALSE,NA,NA
"4","RT @brown4ngel: uber driver heard me singing along and changed the station...",FALSE,0,NA,2021-03-23 06:13:06,FALSE,NA,"1374242784987779074",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dxni_UK",26603,TRUE,FALSE,NA,NA
"5","RT @connectsatty: @ajeetha_gopal @UberINSupport @Uber_Support @Uber any update uber team???????????????????????????????????????????????????…",FALSE,0,NA,2021-03-23 06:12:57,FALSE,NA,"1374242747612237826",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","connectsatty",1,TRUE,FALSE,NA,NA
"6","@IntlBeachcomber Thanks for reaching out. Please send us a DM with the phone number associated with your Uber accou… https://t.co/hG8uQSJi47",FALSE,0,"IntlBeachcomber",2021-03-23 06:12:55,TRUE,"1374242120085557248","1374242735591469056","832678646464737283","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Uber_Support",0,FALSE,FALSE,NA,NA
"7","@PMOIndia @PiyushGoyal @imVkohli @Uber_India @nitin_gadkari @UberINSupport this is the 2nd issue of wrong payment d… https://t.co/f8AWZOg5cD",FALSE,0,"PMOIndia",2021-03-23 06:12:53,TRUE,NA,"1374242729606008834","471741741","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","supasana4",0,FALSE,FALSE,NA,NA
"8","Post Edited: Loans for Uber and Lyft motorists with their desires in your mind https://t.co/nXrXEPHyOh",FALSE,0,NA,2021-03-23 06:12:37,FALSE,NA,"1374242662568562688",NA,"<a href=""http://drugabusecontrol.com"" rel=""nofollow"">Drug Abuse Control</a>","Drugtestinginc",0,FALSE,FALSE,NA,NA
"9","@mtgreenee Democrats aren't raising your taxes!!! The tax cut *rump put through, giving mostly to the wealthy, had… https://t.co/VdC22di9zK",FALSE,0,"mtgreenee",2021-03-23 06:12:36,TRUE,"1373826404383621120","1374242658294595586","826065164504006657","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaySurvive4mor",0,FALSE,FALSE,NA,NA
"10","RT @UBEREATSCODE6: Hungry? Get $15 off $25 on Uber Eats with code &gt; eats-81fjyt #UberEats   #cooking #doordash #Popeyes #FoodDelivery #EatL…",FALSE,0,NA,2021-03-23 06:12:25,FALSE,NA,"1374242613214199810",NA,"<a href=""https://github.com/DzianisH/RetweetBot"" rel=""nofollow"">Your Recipes List</a>","CookingFeed",2,TRUE,FALSE,NA,NA
