"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Days like today,full of content,fun,searching for translations,thirsting over new pics,swooning over cuteness overl… https://t.co/mdlfBh5xsE",FALSE,0,NA,2021-03-30 21:14:13,TRUE,NA,"1377006270813724672",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sonja158",0,FALSE,FALSE,NA,NA
"2","He's Asian. #Pakastani #StopAsianHateCrimes 

'His death is immeasurable' | Family of a Pakistani immigrant mourns… https://t.co/SkAO65WvyH",FALSE,0,NA,2021-03-30 21:14:12,TRUE,NA,"1377006266581540864",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","saiddibinga",0,FALSE,FALSE,NA,NA
"3","@William71505817 @CentennialAsh @VP @POTUS Thank you! When Blacks have been recently proven to be the assailants or… https://t.co/42WGvqtXux",FALSE,0,"William71505817",2021-03-30 21:14:04,TRUE,"1376991445563928583","1377006232502951936","1276561321727844352","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BeccaDSmith1",0,FALSE,FALSE,NA,NA
"4","@aayushp24 You don’t know how bad I just wanna throw up my hands and give up 😭 like Uber everywhere I guess 🥴",FALSE,0,"aayushp24",2021-03-30 21:14:02,FALSE,"1376994971937431554","1377006226790248450","981813348","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","belt_rixx",0,FALSE,FALSE,NA,NA
"5","Wen Iont feel like driving while drinking it’s Uber 🤷🏾‍♀️",FALSE,0,NA,2021-03-30 21:13:59,FALSE,NA,"1377006215620927488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itss__ae",0,FALSE,FALSE,NA,NA
"6","RT @disclosetv: NEW - Two teens have been charged with murder in the carjacking death of Uber Eats driver Mohammad Anwar 66, in Washington,…",FALSE,0,NA,2021-03-30 21:13:57,FALSE,NA,"1377006205613260806",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","apbayer38",1626,TRUE,FALSE,NA,NA
"7","If these low life scum of society were white the media would be in meltdown mode, this is what the black community… https://t.co/CY0WGKgh5h",FALSE,0,NA,2021-03-30 21:13:56,TRUE,NA,"1377006199187636230",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Masterscorpio38",0,FALSE,FALSE,NA,NA
"8","Let me say this now. Uber in Jamaica. Dat Na go rerk. Feel free to refer to this tweet in the future when it doesn’t rerk. 💌",FALSE,0,NA,2021-03-30 21:13:55,FALSE,NA,"1377006197388288010",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shaniawittwer",0,FALSE,FALSE,NA,NA
"9","@UberINSupport I paid cash for a non cash journey as the uber driver demanded for the cash and for the same journey… https://t.co/2kzhNwSjeE",FALSE,0,"UberINSupport",2021-03-30 21:13:53,TRUE,"1377004815398678533","1377006188840112128","794125504357900289","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mujeebsyed123",0,FALSE,FALSE,NA,NA
"10","my uber driver is ranting to me how he’s a six nine stan ...",FALSE,0,NA,2021-03-30 21:13:46,FALSE,NA,"1377006157361946625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","grjaden",0,FALSE,FALSE,NA,NA
"11","@__DrZeus__ We're here to assist. We’re still ramping up our phone support and currently available in select locati… https://t.co/VEDCBZf67k",FALSE,0,"__DrZeus__",2021-03-30 21:13:44,TRUE,"1377000132969955328","1377006152257536008","2843774928","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Uber_Support",0,FALSE,FALSE,NA,NA
"12","RT @disclosetv: NEW - Two teens have been charged with murder in the carjacking death of Uber Eats driver Mohammad Anwar 66, in Washington,…",FALSE,0,NA,2021-03-30 21:13:44,FALSE,NA,"1377006150323949569",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","parentchain",1626,TRUE,FALSE,NA,NA
"13","RT @disclosetv: NEW - Two teens have been charged with murder in the carjacking death of Uber Eats driver Mohammad Anwar 66, in Washington,…",FALSE,0,NA,2021-03-30 21:13:44,FALSE,NA,"1377006149120188424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","krngwn2",1626,TRUE,FALSE,NA,NA
"14","@cvrossa @CBSNews ""White teens tip Uber driver""",FALSE,0,"cvrossa",2021-03-30 21:13:42,FALSE,"1376978147510456325","1377006142799372297","451078898","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LipsHunny",0,FALSE,FALSE,NA,NA
"15","@ELRRocks @BoleyntavernPub @coyigille13 I have to Uber from where I am to music venue.. there are a few bars/restur… https://t.co/UYFILgtnvb",FALSE,0,"ELRRocks",2021-03-30 21:13:41,TRUE,"1377005624190451719","1377006138277777412","1261737056440631300","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KristiEnigl",0,FALSE,FALSE,NA,NA
"16","RT @disclosetv: NEW - Two teens have been charged with murder in the carjacking death of Uber Eats driver Mohammad Anwar 66, in Washington,…",FALSE,0,NA,2021-03-30 21:13:38,FALSE,NA,"1377006123497054211",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Di96941479",1626,TRUE,FALSE,NA,NA
"17","RT @disclosetv: NEW - Two teens have been charged with murder in the carjacking death of Uber Eats driver Mohammad Anwar 66, in Washington,…",FALSE,0,NA,2021-03-30 21:13:37,FALSE,NA,"1377006122846937088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dailyplanate",1626,TRUE,FALSE,NA,NA
"18","RT @ughramik: Uber eats prices will make you wanna leave your house and go to the restaurant yourself",FALSE,0,NA,2021-03-30 21:13:27,FALSE,NA,"1377006078966300672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JediScum_",1159,TRUE,FALSE,NA,NA
"19","RT @ughramik: Uber eats prices will make you wanna leave your house and go to the restaurant yourself",FALSE,0,NA,2021-03-30 21:13:26,FALSE,NA,"1377006076495822855",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","millah_parks",1159,TRUE,FALSE,NA,NA
"20","@FfsAllen @Batty_Matty84 @Jerrymusings @illneil @benshapiro That's what you're saying now. But if it was white teen… https://t.co/Yno8KqZGKR",FALSE,0,"FfsAllen",2021-03-30 21:13:26,TRUE,"1376812731504934915","1377006075191435266","1367940659986989061","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Yankel38450529",0,FALSE,FALSE,NA,NA
"21","Hey @Uber_Support @Uber get a f*cking cust svc number! I keep getting verification codes to my email! I don’t have… https://t.co/ZCYma1F74k",FALSE,0,NA,2021-03-30 21:13:10,TRUE,NA,"1377006010037116929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EvitaEsq",0,FALSE,FALSE,NA,NA
"22","Even if you don't smoke, you can cash in on these rewards. I pick up empty packs on the ground when I walk to and f… https://t.co/fmLRPazJjp",FALSE,0,NA,2021-03-30 21:13:09,TRUE,NA,"1377006005742137360",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FreeFurFun",0,FALSE,FALSE,NA,NA
"23","RT @townhallcom: It's pretty bad. https://t.co/XwQUcWXLhE",FALSE,0,NA,2021-03-30 21:13:06,FALSE,NA,"1377005993276669958",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaMatterhorn1",13,TRUE,FALSE,NA,NA
"24","Today I play my songs for some Uber drivers I pick, oh Ghana boys p3 rap waa 😂",FALSE,1,NA,2021-03-30 21:13:05,FALSE,NA,"1377005984984498178",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","McRayOnline",0,FALSE,FALSE,NA,NA
