"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @LeanandCuisine: How talkative Uber and Lyft drivers really be 💀 https://t.co/7sQwryg6kN",FALSE,0,NA,2021-03-27 03:21:11,FALSE,NA,"1375649071034077189",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Bryangallardo1",525,TRUE,FALSE,NA,NA
"2","RT @LeanandCuisine: How talkative Uber and Lyft drivers really be 💀 https://t.co/7sQwryg6kN",FALSE,0,NA,2021-03-27 03:21:06,FALSE,NA,"1375649051899785218",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blackevans_",525,TRUE,FALSE,NA,NA
"3","@lucilui Sorry to hear about the trouble here. Please send us a DM with your email and phone number, so we can confirm your account details.",FALSE,0,"lucilui",2021-03-27 03:21:06,FALSE,"1375646493751701504","1375649050956038145","41755926","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Uber",0,FALSE,FALSE,NA,NA
"4","@madhukishwar @Uber It should be matter of intrigue why almost drivers of OLA UBER across Hindustan are from Single… https://t.co/rRkXQbuewS",FALSE,0,"madhukishwar",2021-03-27 03:20:58,TRUE,"1375482888100057098","1375649016373936130","258283931","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bharattdesai",0,FALSE,FALSE,NA,NA
"5","RT @Paratus2014: Everyone gets what the majority votes for.

Because democracy now means “majority rules uber alles” - instead of you being…",FALSE,0,NA,2021-03-27 03:20:50,FALSE,NA,"1375648982937047040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vhmracing",14,TRUE,FALSE,NA,NA
"6","RT @kylenabecker: This Biden kids concentration camp is uber concentrated 🔻
https://t.co/9tOuNr5JIv",FALSE,0,NA,2021-03-27 03:20:46,FALSE,NA,"1375648965409050628",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SabrinaTM82",158,TRUE,FALSE,NA,NA
"7","@LadyGravemaster So we are all Uber drivers now?
🤣🤣🤣",FALSE,0,"LadyGravemaster",2021-03-27 03:20:46,FALSE,"1375648059569270785","1375648964624723969","1200626725778067456","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mmarciano101",0,FALSE,FALSE,NA,NA
"8","@Uber Same with Atlanta.  Long wait times and ridiculous surges.  $63 for a 15 min trip to my job wait time is like 25 mins.  Uncalled for.",FALSE,0,"Uber",2021-03-27 03:20:41,FALSE,"1375592972704755712","1375648947084136448","19103481","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AtlGary80",0,FALSE,FALSE,NA,NA
"9","RT @LeanandCuisine: How talkative Uber and Lyft drivers really be 💀 https://t.co/7sQwryg6kN",FALSE,0,NA,2021-03-27 03:20:36,FALSE,NA,"1375648924661215232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dhibazing",525,TRUE,FALSE,NA,NA
"10","RT @madhukishwar: My 5.43 pm trip to Ansal Villas by @Uber mentioned Vashishth as the name.of the driver.
But the driver who came was Asif…",FALSE,0,NA,2021-03-27 03:20:34,FALSE,NA,"1375648914074857477",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AbhivadanV",600,TRUE,FALSE,NA,NA
"11","These pasty four days I’ve been Uber busy it’s ridiculous",FALSE,0,NA,2021-03-27 03:20:33,FALSE,NA,"1375648912124432386",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThereGoesSusie",0,FALSE,FALSE,NA,NA
"12","@Uber @UberEats Most racist company I’ve ever met actually lol. And robbers too!! So where was my $8.59 taken off?… https://t.co/3MpZaHe8nQ",FALSE,0,"Uber",2021-03-27 03:20:29,TRUE,"1375133688908947456","1375648894911135754","19103481","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JasmineVerpaels",0,FALSE,FALSE,NA,NA
"13","I will gladly offer my services to conduct anti-ableism training for a small fee @Uber",FALSE,0,"6ft3witCP",2021-03-27 03:20:29,FALSE,"1375648048391540736","1375648893342466051","371832313","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","6ft3witCP",0,FALSE,FALSE,NA,NA
"14","@kellyinvegas @Uber @lyft Pay the $5 extra already.",FALSE,0,"kellyinvegas",2021-03-27 03:20:27,FALSE,"1375597397812776961","1375648888493895684","51851514","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ManBearPig2626",0,FALSE,FALSE,NA,NA
