"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @citizen1448: Two girls aged 13 and 15 arrested after car jacking a Uber eats driver with a tazor and dragging him down the road and cra…",FALSE,0,NA,2021-03-29 15:18:17,FALSE,NA,"1376554310188797952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrAbduraheem",170,TRUE,FALSE,NA,NA
"2","Swift backlash hits CNN after outlet says murdered Uber Eats driver died in 'accident' https://t.co/oc5BzRa9Uu Two… https://t.co/3jJVz9YVCO",FALSE,0,NA,2021-03-29 15:18:13,TRUE,NA,"1376554295697436673",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Briley_Webb",0,FALSE,FALSE,NA,NA
"3","RT @AsmaMaloumiDYP: yesterday two teens in DC attempted to hijack a pakistani uber driver’s car &amp; crashed it. the video shows his body lyin…",FALSE,0,NA,2021-03-29 15:18:13,FALSE,NA,"1376554292698439683",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArfnCen",2480,TRUE,FALSE,NA,NA
"4","RT @davereaboi: “If you don’t want your Uber to require a vaccine passport—and a pledge to support the Human Rights Campaign, you’re free t…",FALSE,0,NA,2021-03-29 15:18:12,FALSE,NA,"1376554291893129219",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mabel_Danger",166,TRUE,FALSE,NA,NA
"5","@beckvisuals Used to be able to get a Uber in the city within 5 minutes now it’s literally 15+ killin me",FALSE,0,"beckvisuals",2021-03-29 15:18:12,FALSE,"1376513114800332809","1376554290765045764","718240121250832385","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaddddyG123",0,FALSE,FALSE,NA,NA
"6","RT @PSPK_FC: Someone is having medicine😉 in Uber cool costumes 😎
#SatyaDev
#VakeelSaabTrailer https://t.co/Z1reem9OR1",FALSE,0,NA,2021-03-29 15:18:12,FALSE,NA,"1376554290421014533",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","manojdevil993",57,TRUE,FALSE,NA,NA
"7","RT @AsmaMaloumiDYP: yesterday two teens in DC attempted to hijack a pakistani uber driver’s car &amp; crashed it. the video shows his body lyin…",FALSE,0,NA,2021-03-29 15:18:09,FALSE,NA,"1376554275413794817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","madina_xx1",2480,TRUE,FALSE,NA,NA
"8","@Uber @Uber_Support I've called the help desk 3 times today. Each time to wait on hold just to be disconnected. The… https://t.co/TuhJFDp5WH",FALSE,0,"Uber",2021-03-29 15:18:08,TRUE,NA,"1376554273664815107","19103481","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LeftyPgh",0,FALSE,FALSE,NA,NA
"9","@balldntlie @CNN @Uber And what is worst these rideshare companies (Lyft specifically) just threatened me(I'm a dri… https://t.co/AnoJLAel43",FALSE,0,"balldntlie",2021-03-29 15:18:06,TRUE,"1376106097505759232","1376554266748403718","1348838648","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ana11963557",0,FALSE,FALSE,NA,NA
"10","RT @davereaboi: “If you don’t want your Uber to require a vaccine passport—and a pledge to support the Human Rights Campaign, you’re free t…",FALSE,0,NA,2021-03-29 15:18:01,FALSE,NA,"1376554242115133451",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BellUtah",166,TRUE,FALSE,NA,NA
"11","RT @LauraSaysNada: @Short_Spitfire I know a family that is uber Catholic (goes to a special church for Latin mass, 9 kids, homeschool becau…",FALSE,0,NA,2021-03-29 15:17:57,FALSE,NA,"1376554227099701248",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","adeebrahman73",1,TRUE,FALSE,NA,NA
